filename,gold,predicted,false_positives
/CNNW_20220425_050000_CNN_Newsroom_Live-003505-003506.jpg,set(),{'rumble'},{'rumble'}
/CNNW_20220425_050000_CNN_Newsroom_Live-003507.jpg,set(),{'youtube'},{'youtube'}
/CNNW_20220425_050000_CNN_Newsroom_Live-003527.jpg,set(),{'rumble'},{'rumble'}
/CNNW_20220425_050000_CNN_Newsroom_Live-003602.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20220425_050000_CNN_Newsroom_Live-003608.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_040000_Laura_Coates_Live-001169.jpg,set(),{'facebook'},{'facebook'}
/CNNW_20240201_040000_Laura_Coates_Live-001173.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_040000_Laura_Coates_Live-001189-001194.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_040000_Laura_Coates_Live-001201-001202.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_040000_Laura_Coates_Live-001998.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_040000_Laura_Coates_Live-002410-002412.jpg,set(),{'facebook'},{'facebook'}
/CNNW_20240201_040000_Laura_Coates_Live-002729.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_040000_Laura_Coates_Live-003096.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_040000_Laura_Coates_Live-003517.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_040000_Laura_Coates_Live-003532-003535.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_040000_Laura_Coates_Live-003546.jpg,set(),{'tiktok'},{'tiktok'}
/CNNW_20240201_050000_Anderson_Cooper_360-000085.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_050000_Anderson_Cooper_360-002684.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins-001293.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins-002246.jpg,set(),{'truth social'},{'truth social'}
