filename,gold,predicted,false_positives
/FOXNEWSW_20210110_060000_The_Greg_Gutfeld_Show-003100.jpg,set(),{'twitter'},{'twitter'}
/FOXNEWSW_20220425_030000_Life_Liberty__Levin-001559-001560.jpg,set(),"{'twitter', 'facebook'}","{'twitter', 'facebook'}"
/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-003136.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-000835.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-000843.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-000845.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-000861.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-000200.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-000212-000213.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-001269.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-001270.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-001271.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-001581-001585.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003388.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003394.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003425.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003528-003533.jpg,set(),{'twitter'},{'twitter'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002419.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002420.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002422-002423.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002713-002714.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002716.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002717.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002718.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002719.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002720.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002721.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002722.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002724.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002725.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002726.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002662-002665.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002669.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002670.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002671.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002672.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002673.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002674.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002914.jpg,set(),{'rumble'},{'rumble'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002957.jpg,set(),{'instagram'},{'instagram'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-003113-003114.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-003115-003117.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-003577.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-001373-001378.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003015.jpg,set(),{'twitter'},{'twitter'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003016.jpg,set(),{'twitter'},{'twitter'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003355-003360.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_050000_The_Five-003052-003056.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003061.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003062.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003063.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003066.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003068.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_050000_The_Five-003659.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-000276-000286.jpg,set(),"{'snapchat', 'facebook', 'instagram', 'twitter', 'twitter (x)', 'tiktok'}","{'twitter (x)', 'snapchat', 'twitter', 'facebook', 'tiktok', 'instagram'}"
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-000530-000535.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003374.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003376.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003388-003399.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003403-003407.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003408.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003409.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003410.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003411.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003417.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003418.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003419-003420.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003421-003422.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003446.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003447.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003448.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003449.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003450.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003451.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003452-003455.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003456.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003457.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003458.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003459.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003460.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003461.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003462.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003463.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003464.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003465.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003466.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003467.jpg,set(),{'tiktok'},{'tiktok'}
